timestamp,air_temp,humidity,soil_temp,target_temp,target_humidity,prev_fan_speed,prev_humidifier_mode,fan_speed,humidifier_mode
2024-09-28 09:13:10+05:30,25.179444111543862,98.46594209193343,23.186352697680615,24,65,70.0,0.0,50,0
2024-09-28 09:18:10+05:30,25.264173662845923,97.71799972200488,23.680705884974223,24,65,50.0,0.0,50,0
2024-09-28 09:23:10+05:30,24.5868432387272,94.634051366877,21.64141109183451,24,65,50.0,0.0,50,0
2024-09-28 09:28:10+05:30,28.49359281230091,92.90621786647996,25.64553211023891,24,65,50.0,0.0,90,0
2024-09-28 09:33:10+05:30,26.248872715094677,93.87588654067926,23.892672657979464,24,65,90.0,0.0,70,0
2024-09-28 09:38:10+05:30,26.490785157251334,95.93220557190077,24.183730008350082,24,65,70.0,0.0,70,0
2024-09-28 09:43:10+05:30,27.572431321351672,93.6110495095002,25.690950301074082,24,65,70.0,0.0,70,0
2024-09-28 09:48:10+05:30,24.996170553001484,98.72184788711529,22.141461067632164,24,65,70.0,0.0,50,0
2024-09-28 09:53:10+05:30,25.286796616051483,94.78158496430679,23.461403826995948,24,65,50.0,0.0,50,0
2024-09-28 09:58:10+05:30,25.82095356204804,95.00808010373113,23.354343111326763,24,65,50.0,0.0,50,0
2024-09-28 10:03:10+05:30,27.18779383258725,91.7406062865679,25.154703565557316,24,65,50.0,0.0,70,0
2024-09-28 10:08:10+05:30,26.490906486709395,98.07129304024262,24.843625271275922,24,65,70.0,0.0,70,0
2024-09-28 10:13:10+05:30,25.45771653213168,98.77072775865557,23.384125414241172,24,65,70.0,0.0,50,0
2024-09-28 10:18:10+05:30,27.177708590284364,98.51497113649557,24.212227561094736,24,65,50.0,0.0,70,0
2024-09-28 10:23:10+05:30,26.458488259820598,99.52572873068802,24.74007531020342,24,65,70.0,0.0,70,0
2024-09-28 10:28:10+05:30,25.330292511083258,100.86173298268243,22.637356915114648,24,65,70.0,0.0,50,0
2024-09-28 10:33:10+05:30,26.956991027834672,96.59682102209966,25.23917705128394,24,65,50.0,0.0,70,0
2024-09-28 10:38:10+05:30,26.217765203660246,100.19599712065845,24.70583770826911,24,65,70.0,0.0,70,0
2024-09-28 10:43:10+05:30,27.573881914934475,103.10574328624743,24.57539732206695,24,65,70.0,0.0,70,0
2024-09-28 10:48:10+05:30,25.363958130964328,96.90473977846742,23.506008702070343,24,65,70.0,0.0,50,0
2024-09-28 10:53:10+05:30,25.797686518881314,91.91300050289547,23.23281003924038,24,65,50.0,0.0,50,0
2024-09-28 10:58:10+05:30,26.74505993595607,89.96384092143168,25.191373546843128,24,65,50.0,0.0,70,0
2024-09-28 11:03:10+05:30,27.061576085327758,89.60511777409376,24.309663096590377,24,65,70.0,0.0,70,0
2024-09-28 11:08:10+05:30,29.683832700226894,91.45065381821797,26.726095619093243,24,65,70.0,0.0,90,0
2024-09-28 11:13:10+05:30,26.613680524753292,97.59045780870142,25.065060327528027,24,65,90.0,0.0,70,0
2024-09-28 11:18:10+05:30,27.669185584340738,88.53824171706188,25.27472073368433,24,65,70.0,0.0,70,0
2024-09-28 11:23:10+05:30,26.57937623827843,96.6283286185507,24.689069386977174,24,65,70.0,0.0,70,0
2024-09-28 11:28:10+05:30,25.433615793408748,98.11211985674338,23.792541396850627,24,65,70.0,0.0,50,0
2024-09-28 11:33:10+05:30,24.550749762288643,95.19263094795298,21.943023221171558,24,65,50.0,0.0,50,0
2024-09-28 11:38:10+05:30,24.35554113557123,97.26666650093821,22.4377247165507,24,65,50.0,0.0,50,0
2024-09-28 11:43:10+05:30,26.684828822514476,94.2840958083509,25.12642148482354,24,65,50.0,0.0,70,0
2024-09-28 11:48:10+05:30,27.14286569489791,91.49467229544494,25.092600479483668,24,65,70.0,0.0,70,0
2024-09-28 11:53:10+05:30,26.39862367659055,89.11463040998106,23.899078071585457,24,65,70.0,0.0,70,0
2024-09-28 11:58:10+05:30,26.88840760425436,96.62648048230844,24.544490015265232,24,65,70.0,0.0,70,0
2024-09-28 12:03:10+05:30,28.83960670330343,94.3095857058406,26.88984795649645,24,65,70.0,0.0,90,0
2024-09-28 12:08:10+05:30,27.709937006055508,91.96636316244197,25.595263845110786,24,65,90.0,0.0,70,0
2024-09-28 12:13:10+05:30,25.717721059546687,100.75576554630574,22.95161439952659,24,65,70.0,0.0,50,0
2024-09-28 12:18:10+05:30,27.610139349692478,96.6890902567597,26.076207235868498,24,65,50.0,0.0,70,0
2024-09-28 12:23:10+05:30,26.773522853822424,97.98880902892826,24.42437592551677,24,65,70.0,0.0,70,0
2024-09-28 12:28:10+05:30,24.98676823893042,90.26870919846526,22.27869698477708,24,65,70.0,0.0,50,0
2024-09-28 12:33:10+05:30,25.25481294158297,90.86015069814042,23.157559608655884,24,65,50.0,0.0,50,0
2024-09-28 12:38:10+05:30,26.549673876075413,92.02010584272749,24.10992593896698,24,65,50.0,0.0,70,0
2024-09-28 12:43:10+05:30,26.874585726969343,96.40754901682811,25.25684230845161,24,65,70.0,0.0,70,0
2024-09-28 12:48:10+05:30,26.803887212251187,92.92734808983369,24.411984181310572,24,65,70.0,0.0,70,0
2024-09-28 12:53:10+05:30,26.99914753325673,93.25077216507283,25.01359180374165,24,65,70.0,0.0,70,0
2024-09-28 12:58:10+05:30,27.36596243201649,93.0382090292613,25.736138259771593,24,65,70.0,0.0,70,0
2024-09-28 13:03:10+05:30,27.841575752160516,93.79591989447147,25.55914370961104,24,65,70.0,0.0,70,0
2024-09-28 13:08:10+05:30,29.13856334628581,94.26374901671078,26.871050489755397,24,65,70.0,0.0,90,0
2024-09-28 13:13:10+05:30,26.403523942691876,94.98962285549965,23.80055192812229,24,65,90.0,0.0,70,0
2024-09-28 13:18:10+05:30,26.11475144475848,94.46278119641381,24.128576578530296,24,65,70.0,0.0,70,0
2024-09-28 13:23:10+05:30,26.362125659207262,91.2092317197608,24.63822024342635,24,65,70.0,0.0,70,0
2024-09-28 13:28:10+05:30,29.085558762859723,90.32591896130894,26.340803302564726,24,65,70.0,0.0,90,0
2024-09-28 13:33:10+05:30,26.62905162241154,96.23223830957872,24.585929008437994,24,65,90.0,0.0,70,0
2024-09-28 13:38:10+05:30,27.000490892611605,88.9736538402743,24.11688050643655,24,65,70.0,0.0,70,0
2024-09-28 13:43:10+05:30,25.605315288732772,98.71524075802978,22.776544662789373,24,65,30.0,1.0,50,0
2024-09-28 13:48:10+05:30,29.038776830671925,96.91062999250401,26.443191809222345,24,65,50.0,0.0,90,0
2024-09-28 13:53:10+05:30,28.74752739834406,99.74508403428555,26.59477873261501,24,65,90.0,0.0,90,0
2024-09-28 13:58:10+05:30,27.772732532623504,92.72241955200231,25.3456993527502,24,65,90.0,0.0,70,0
2024-09-28 14:03:10+05:30,28.19508681562845,95.33655375083825,25.98300189684592,24,65,70.0,0.0,90,0
2024-09-28 14:08:10+05:30,25.69207790283622,93.08331066197943,23.01788152148328,24,65,90.0,0.0,50,0
2024-09-28 14:13:10+05:30,25.840111251367162,96.36185905345194,24.234936476975584,24,65,50.0,0.0,50,0
2024-09-28 14:18:10+05:30,26.79702620293491,94.53427932637813,25.231221383541623,24,65,50.0,0.0,70,0
2024-09-28 14:23:10+05:30,26.589478060159486,94.378507711103,23.80360170820584,24,65,70.0,0.0,70,0
2024-09-28 14:28:10+05:30,26.16050247037519,94.63702380819879,23.797828523861764,24,65,70.0,0.0,70,0
2024-09-28 14:33:10+05:30,26.453310186133102,96.63933150296049,23.577653162666483,24,65,70.0,0.0,70,0
2024-09-28 14:38:10+05:30,26.562219959763613,97.89837628393995,23.727122600820522,24,65,70.0,0.0,70,0
2024-09-28 14:43:10+05:30,25.368420063110776,95.57596741851502,22.84794959997036,24,65,70.0,0.0,50,0
2024-09-28 14:48:10+05:30,27.791792463129283,96.4305093361003,24.93745638170488,24,65,50.0,0.0,70,0
2024-09-28 14:53:10+05:30,26.004602869147565,92.97264882531886,23.896078362690293,24,65,70.0,0.0,70,0
2024-09-28 14:58:10+05:30,27.194808743317402,89.55028394748237,25.58592178618661,24,65,70.0,0.0,70,0
2024-09-28 15:03:10+05:30,26.615597737073927,90.78615815151997,24.257108303628268,24,65,70.0,0.0,70,0
2024-09-28 15:08:10+05:30,29.29098618913403,98.44632109742047,26.79802834898594,24,65,70.0,0.0,90,0
2024-09-28 15:13:10+05:30,26.99545713150046,95.64747905086229,24.221230155063974,24,65,90.0,0.0,70,0
2024-09-28 15:18:10+05:30,26.177825830367187,95.49819677959249,23.726190818969464,24,65,70.0,0.0,70,0
2024-09-28 15:23:10+05:30,24.509220057032053,96.97886849905176,22.71537729524745,24,65,70.0,0.0,50,0
2024-09-28 15:28:10+05:30,24.946891232266854,98.43145548252244,23.321501657395288,24,65,50.0,0.0,50,0
2024-09-28 15:33:10+05:30,26.393657442375996,94.26603280348114,24.665434439672037,24,65,50.0,0.0,70,0
2024-09-28 15:38:10+05:30,26.374107948472105,95.46130727304704,24.74952685165612,24,65,70.0,0.0,70,0
2024-09-28 15:43:10+05:30,25.55528065923108,96.33186441181671,22.65083884587883,24,65,70.0,0.0,50,0
2024-09-28 15:48:10+05:30,26.09318824712362,91.43524406519646,24.275658235640254,24,65,50.0,0.0,70,0
2024-09-28 15:53:10+05:30,27.334789758080618,92.06920483700496,25.719481210501655,24,65,70.0,0.0,70,0
2024-09-28 15:58:10+05:30,27.687321601870767,92.42588348652326,25.36297476135422,24,65,70.0,0.0,70,0
2024-09-28 16:03:10+05:30,26.859432652682646,91.90494251501927,24.18141415031465,24,65,70.0,0.0,70,0
2024-09-28 16:08:10+05:30,26.989836446031905,95.81706145614595,24.16275119498654,24,65,70.0,0.0,70,0
2024-09-28 16:13:10+05:30,27.62624341645923,91.58778617660492,25.047397593915576,24,65,70.0,0.0,70,0
2024-09-28 16:18:10+05:30,25.836574647721847,95.38949755551516,23.796132378330967,24,65,70.0,0.0,50,0
2024-09-28 16:23:10+05:30,27.901445000545728,90.01196070309399,25.75454770649356,24,65,50.0,0.0,70,0
2024-09-28 16:28:10+05:30,27.26906583002205,98.49362384798633,24.71459906217832,24,65,70.0,0.0,70,0
2024-09-28 16:33:10+05:30,25.0706993663284,97.3860855290951,23.49612778983173,24,65,70.0,0.0,50,0
2024-09-28 16:38:10+05:30,25.40918011683781,91.62216877307155,23.286745204860452,24,65,50.0,0.0,50,0
2024-09-28 16:43:10+05:30,24.170648209505657,94.08114328840247,21.804880980263103,24,65,50.0,0.0,50,0
2024-09-28 16:48:10+05:30,23.23825220914557,97.64530613755123,21.478156876823785,24,65,50.0,0.0,30,0
2024-09-28 16:53:10+05:30,25.986173654557664,95.59987701187899,23.89830080623745,24,65,30.0,0.0,50,0
2024-09-28 16:58:10+05:30,26.25666304381449,92.10002750893011,23.637422670772207,24,65,50.0,0.0,70,0
2024-09-28 17:03:10+05:30,26.391676730616936,97.5768563098627,23.429204217034474,24,65,70.0,0.0,70,0
2024-09-28 17:08:10+05:30,27.258713413334803,99.40754735537207,25.03009790531012,24,65,70.0,0.0,70,0
2024-09-28 17:13:10+05:30,27.70012555709814,92.38271365391807,25.4474169052197,24,65,70.0,0.0,70,0
2024-09-28 17:18:10+05:30,25.593552831908884,92.13724506952872,23.94454082993288,24,65,70.0,0.0,50,0
2024-09-28 17:23:10+05:30,22.528423510350223,94.36648020074996,20.82015709155944,24,65,50.0,0.0,30,0
2024-09-28 17:28:10+05:30,26.043396000342515,91.0589841920847,23.762488256571856,24,65,30.0,0.0,70,0
2024-09-28 17:33:10+05:30,26.406545207230153,96.63812360955605,24.061921171232616,24,65,70.0,0.0,70,0
2024-09-28 17:38:10+05:30,28.276803472911823,91.04620360094377,26.340155704378578,24,65,70.0,0.0,90,0
2024-09-28 17:43:10+05:30,25.23629154139692,91.1804312682926,23.707308030564125,24,65,90.0,0.0,50,0
2024-09-28 17:48:10+05:30,25.360695981731485,92.11410270924975,22.589503857328744,24,65,50.0,0.0,50,0
2024-09-28 17:53:10+05:30,25.5096103041742,93.65000751938003,23.508174411676524,24,65,50.0,0.0,50,0
2024-09-28 17:58:10+05:30,28.00223322562352,97.66710077398322,26.158180866934572,24,65,50.0,0.0,90,0
2024-09-28 18:03:10+05:30,27.579289634845548,91.65322931644029,25.150090486992337,24,65,90.0,0.0,70,0
2024-09-28 18:08:10+05:30,26.981614224751148,94.13755663894965,24.539807581784437,24,65,70.0,0.0,70,0
2024-09-28 18:13:10+05:30,26.30968124197715,92.7820815302016,24.123418089612127,24,65,70.0,0.0,70,0
2024-09-28 18:18:10+05:30,27.123118597740383,97.21084570434274,25.199942131146166,24,65,70.0,0.0,70,0
2024-09-28 18:23:10+05:30,27.124352737077846,97.91422080079418,25.30795749525362,24,65,70.0,0.0,70,0
2024-09-28 18:28:10+05:30,24.433358646239636,98.70961280536078,21.824063014587818,24,65,70.0,0.0,50,0
2024-09-28 18:33:10+05:30,26.16477116211431,92.74123942523639,24.177484835689167,24,65,50.0,0.0,70,0
2024-09-28 18:38:10+05:30,25.660639901207883,98.32539767002018,23.816822957407762,24,65,70.0,0.0,50,0
2024-09-28 18:43:10+05:30,26.163805164730775,87.88270854608534,23.6130127105797,24,65,50.0,0.0,70,0
2024-09-28 18:48:10+05:30,26.92889945097227,98.70953705205865,24.036338682313175,24,65,70.0,0.0,70,0
2024-09-28 18:53:10+05:30,25.82444813046445,90.06888803849964,23.0667217375094,24,65,70.0,0.0,50,0
2024-09-28 18:58:10+05:30,26.000380943854346,100.55942268694368,23.293114452011988,24,65,50.0,0.0,70,0
2024-09-28 19:03:10+05:30,23.29115327599665,96.68023158623903,21.459719756771605,24,65,70.0,0.0,30,0
2024-09-28 19:08:10+05:30,26.716890449986625,102.5704846316272,23.822738050465432,24,65,30.0,0.0,70,0
2024-09-28 19:13:10+05:30,24.1685216043043,91.70058343737131,22.568941572805045,24,65,70.0,0.0,50,0
2024-09-28 19:18:10+05:30,27.073736753050383,99.14209253854298,24.466425359242024,24,65,50.0,0.0,70,0
2024-09-28 19:23:10+05:30,27.213264157732652,97.11648471505397,25.245165146312097,24,65,70.0,0.0,70,0
2024-09-28 19:28:10+05:30,28.1740797445309,96.173804402809,26.524819956497762,24,65,70.0,0.0,90,0
2024-09-28 19:33:10+05:30,27.0908076913699,92.75142921309043,24.268340608555263,24,65,90.0,0.0,70,0
2024-09-28 19:38:10+05:30,26.136805921104507,99.92546848530947,23.357543213215184,24,65,70.0,0.0,70,0
2024-09-28 19:43:10+05:30,26.11672273297779,95.73793759151192,23.334635677530862,24,65,70.0,0.0,70,0
2024-09-28 19:48:10+05:30,26.602160224480873,95.79175405957479,25.02094802641951,24,65,70.0,0.0,70,0
2024-09-28 19:53:10+05:30,27.043277427543412,94.0988872464178,24.434068791573175,24,65,70.0,0.0,70,0
2024-09-28 19:58:10+05:30,27.676038825559786,93.5271167830179,24.706137397149824,24,65,70.0,0.0,70,0
2024-09-28 20:03:10+05:30,26.260952010428493,92.97286826230125,23.364956228943107,24,65,70.0,0.0,70,0
2024-09-28 20:08:10+05:30,26.041073011027166,94.29678155020235,23.444249998203084,24,65,70.0,0.0,70,0
2024-09-28 20:13:10+05:30,25.28500238991831,93.10118219816893,23.412169213671643,24,65,70.0,0.0,50,0
2024-09-28 20:18:10+05:30,24.788755541759773,93.35337550840269,22.318784517253576,24,65,50.0,0.0,50,0
2024-09-28 20:23:10+05:30,26.510187332736656,90.83329864076521,23.625672672009628,24,65,50.0,0.0,70,0
2024-09-28 20:28:10+05:30,25.37815794603844,98.22764641372196,22.40178202400689,24,65,70.0,0.0,50,0
2024-09-28 20:33:10+05:30,25.423508409860705,96.59892656487254,23.640289862594063,24,65,50.0,0.0,50,0
2024-09-28 20:38:10+05:30,28.35918130109733,92.26529577569748,26.013890891437914,24,65,50.0,0.0,90,0
2024-09-28 20:43:10+05:30,27.42590506284062,93.15078415077164,25.245697531304053,24,65,90.0,0.0,70,0
2024-09-28 20:48:10+05:30,27.75056677578345,95.09463013204781,25.553181464161653,24,65,70.0,0.0,70,0
2024-09-28 20:53:10+05:30,27.869680699206224,94.21146888453423,25.717521129600808,24,65,70.0,0.0,70,0
2024-09-28 20:58:10+05:30,27.93218065868323,90.11540708251836,25.286325536131496,24,65,70.0,0.0,70,0
2024-09-28 21:03:10+05:30,28.04665953415545,93.88176986817021,25.469695646011456,24,65,70.0,0.0,90,0
2024-09-28 21:08:10+05:30,27.73948279506787,92.71604513050293,25.978434177904635,24,65,90.0,0.0,70,0
2024-09-28 21:13:10+05:30,24.911554274000036,94.68042081014258,22.844519955205023,24,65,70.0,0.0,50,0
2024-09-28 21:18:10+05:30,27.96103209301403,93.40249997322121,26.111869664018936,24,65,50.0,0.0,70,0
2024-09-28 21:23:10+05:30,26.442382106706372,99.00459495956153,23.956975896471768,24,65,70.0,0.0,70,0
2024-09-28 21:28:10+05:30,26.387330408290282,90.93676993269159,24.240965727570252,24,65,70.0,0.0,70,0
2024-09-28 21:33:10+05:30,26.695322474657424,94.68065215711353,24.71329039577864,24,65,70.0,0.0,70,0
2024-09-28 21:38:10+05:30,26.209985494025755,94.58914623968928,23.22744771879267,24,65,70.0,0.0,70,0
2024-09-28 21:43:10+05:30,26.36520459274719,91.85658712068422,24.17112986081503,24,65,70.0,0.0,70,0
2024-09-28 21:48:10+05:30,25.874443982168795,94.54508770779188,23.763460420436033,24,65,70.0,0.0,50,0
2024-09-28 21:53:10+05:30,26.39693310232258,92.71377298571632,24.471676760839557,24,65,50.0,0.0,70,0
2024-09-28 21:58:10+05:30,25.09888525002254,96.63700332284623,22.92148127056501,24,65,30.0,1.0,50,0
2024-09-28 22:03:10+05:30,24.547520817631035,93.74180464513101,22.498680468881005,24,65,50.0,0.0,50,0
2024-09-28 22:08:10+05:30,26.84292161213364,100.00804412414925,24.35002130234509,24,65,50.0,0.0,70,0
2024-09-28 22:13:10+05:30,25.994976293184273,93.41005827798884,23.273985898969183,24,65,70.0,0.0,50,0
2024-09-28 22:18:10+05:30,25.229383519939827,96.89550063243031,23.121785839806673,24,65,50.0,0.0,50,0
2024-09-28 22:23:10+05:30,25.97328251331335,92.85281325312906,23.051603713946967,24,65,50.0,0.0,50,0
2024-09-28 22:28:10+05:30,26.650791620197953,92.01463764563329,25.060624123600626,24,65,50.0,0.0,70,0
2024-09-28 22:33:10+05:30,26.58876762652855,98.05585927197158,24.320269818416886,24,65,70.0,0.0,70,0
2024-09-28 22:38:10+05:30,25.7823603120569,91.03648930466255,23.247021181895125,24,65,70.0,0.0,50,0
2024-09-28 22:43:10+05:30,26.924607693910872,96.59924106784304,24.195013170726476,24,65,50.0,0.0,70,0
2024-09-28 22:48:10+05:30,25.26107899425149,94.67028185048484,23.126729785017112,24,65,70.0,0.0,50,0
2024-09-28 22:53:10+05:30,26.443474374366996,100.8026375644514,24.665812836847977,24,65,50.0,0.0,70,0
2024-09-28 22:58:10+05:30,26.7845831612197,98.94218505731814,25.186319497924657,24,65,70.0,0.0,70,0
2024-09-28 23:03:10+05:30,26.579746675793686,95.10412188181942,24.730157959189825,24,65,70.0,0.0,70,0
2024-09-28 23:08:10+05:30,28.428651846375857,91.87913295011468,26.584285636997812,24,65,70.0,0.0,90,0
2024-09-28 23:13:10+05:30,28.392973365863586,94.70694163842712,26.091339437538625,24,65,90.0,0.0,90,0
2024-09-28 23:18:10+05:30,24.76062050727926,89.43830157795388,22.813609934589124,24,65,90.0,0.0,50,0
2024-09-28 23:23:10+05:30,25.194008119172604,93.22743108710674,23.583010001533935,24,65,50.0,0.0,50,0
2024-09-28 23:28:10+05:30,25.23750706082875,98.87183963305098,22.670162626489862,24,65,50.0,0.0,50,0
2024-09-28 23:33:10+05:30,26.45799267928649,93.54948274335733,23.961115081910833,24,65,50.0,0.0,70,0
2024-09-28 23:38:10+05:30,27.376393538019492,96.78831830612243,24.704522892621814,24,65,70.0,0.0,70,0
2024-09-28 23:43:10+05:30,26.428816149528352,94.78746388429195,23.75385182839515,24,65,70.0,0.0,70,0
2024-09-28 23:48:10+05:30,26.478687819769863,95.84155491699545,23.857052226608822,24,65,70.0,0.0,70,0
2024-09-28 23:53:10+05:30,26.875856503725064,95.47247786167743,24.657131143021644,24,65,70.0,0.0,70,0
2024-09-28 23:58:10+05:30,26.625917545572555,94.02909765186868,23.707238197773794,24,65,70.0,0.0,70,0
2024-09-29 00:03:10+05:30,26.012668950811623,92.40428129654381,23.895764108738337,24,65,70.0,0.0,70,0
2024-09-29 00:08:10+05:30,24.947495274095797,92.15542031163437,21.967703489973726,24,65,70.0,0.0,50,0
2024-09-29 00:13:10+05:30,26.93356011102877,95.18380003340422,24.38530804288867,24,65,50.0,0.0,70,0
2024-09-29 00:18:10+05:30,27.58587114438886,93.04769931429291,25.64262614377601,24,65,70.0,0.0,70,0
2024-09-29 00:23:10+05:30,25.848136694436615,97.31158287759179,23.279218958983456,24,65,70.0,0.0,50,0
2024-09-29 00:28:10+05:30,25.203697256512356,96.66399836349373,22.57127747443504,24,65,50.0,0.0,50,0
2024-09-29 00:33:10+05:30,25.13745319808684,93.98886837218238,22.484278429228148,24,65,50.0,0.0,50,0
2024-09-29 00:38:10+05:30,25.905752820436753,89.78869699907037,23.7630184636936,24,65,50.0,0.0,50,0
2024-09-29 00:43:10+05:30,26.19657739204138,90.62565245236239,24.654187969553142,24,65,50.0,0.0,70,0
2024-09-29 00:48:10+05:30,26.215656928550466,92.2264938934988,24.684820914192358,24,65,70.0,0.0,70,0
2024-09-29 00:53:10+05:30,26.174786079450904,97.95655059776244,24.640125169864238,24,65,70.0,0.0,70,0
2024-09-29 00:58:10+05:30,24.07963968755594,88.78119647305468,21.70018005416191,24,65,70.0,0.0,50,0
2024-09-29 01:03:10+05:30,27.59100028301252,97.82932013768111,25.54267653812707,24,65,50.0,0.0,70,0
2024-09-29 01:08:10+05:30,26.07095465973482,94.42069006733732,23.164029659117993,24,65,70.0,0.0,70,0
2024-09-29 01:13:10+05:30,26.015458146178833,92.26498692434241,23.083734345072507,24,65,70.0,0.0,70,0
2024-09-29 01:18:10+05:30,25.241219609846972,92.33008896147803,23.07673969156413,24,65,70.0,0.0,50,0
2024-09-29 01:23:10+05:30,25.34668160674135,92.74859100989617,22.911996253722414,24,65,50.0,0.0,50,0
2024-09-29 01:28:10+05:30,26.179709813777233,85.47649670006784,24.103219694005546,24,65,50.0,0.0,70,0
2024-09-29 01:33:10+05:30,26.160777030061798,94.70295236591616,23.61910392677266,24,65,70.0,0.0,70,0
2024-09-29 01:38:10+05:30,25.869882881900498,91.92248041440386,23.999488917365873,24,65,70.0,0.0,50,0
2024-09-29 01:43:10+05:30,28.488958422662204,85.62756495545362,26.802444459549378,24,65,50.0,0.0,90,0
2024-09-29 01:48:10+05:30,25.229066843959306,94.61053091790305,23.150111136552752,24,65,90.0,0.0,50,0
2024-09-29 01:53:10+05:30,26.895835794908795,93.54627903505859,25.189016163164137,24,65,50.0,0.0,70,0
2024-09-29 01:58:10+05:30,26.564233821940427,90.608424162129,24.826126565234166,24,65,70.0,0.0,70,0
2024-09-29 02:03:10+05:30,26.834065477095642,94.84119133595959,25.320164497428067,24,65,70.0,0.0,70,0
2024-09-29 02:08:10+05:30,25.538720232653368,90.89092566327999,23.289501862421105,24,65,70.0,0.0,50,0
2024-09-29 02:13:10+05:30,25.151710514769334,100.39209254555134,23.48765740977742,24,65,50.0,0.0,50,0
2024-09-29 02:18:10+05:30,26.211275169936602,93.8806154373024,23.280147212397264,24,65,50.0,0.0,70,0
2024-09-29 02:23:10+05:30,25.95768100605812,93.02780177084979,23.229332637649158,24,65,70.0,0.0,50,0
2024-09-29 02:28:10+05:30,26.316104975760506,99.9180376191266,24.303071344587707,24,65,50.0,0.0,70,0
2024-09-29 02:33:10+05:30,27.842241964032763,95.04252804804428,26.11206596259941,24,65,70.0,0.0,70,0
2024-09-29 02:38:10+05:30,25.560360283425897,95.8534513514958,23.455417468483986,24,65,70.0,0.0,50,0
2024-09-29 02:43:10+05:30,27.264649186487276,92.3130996616378,24.73794761477314,24,65,50.0,0.0,70,0
2024-09-29 02:48:10+05:30,25.846423444917928,99.47819716414706,23.911946751316098,24,65,70.0,0.0,50,0
2024-09-29 02:53:10+05:30,25.391065499182158,95.51521588966206,22.45100406859997,24,65,50.0,0.0,50,0
2024-09-29 02:58:10+05:30,25.567100292966927,95.73994118178383,23.37857506476153,24,65,50.0,0.0,50,0
2024-09-29 03:03:10+05:30,25.117624891044127,92.94641275440671,22.704520811716048,24,65,50.0,0.0,50,0
2024-09-29 03:08:10+05:30,28.075825147905896,96.8650852415577,26.0496658013094,24,65,50.0,0.0,90,0
2024-09-29 03:13:10+05:30,27.953199002908622,86.6252584008295,26.169634658857902,24,65,90.0,0.0,70,0
2024-09-29 03:18:10+05:30,25.833991501250402,95.51744213996894,23.258228723203207,24,65,70.0,0.0,50,0
2024-09-29 03:23:10+05:30,24.500365687362326,97.67821946308314,21.567778566485703,24,65,50.0,0.0,50,0
2024-09-29 03:28:10+05:30,24.65307968987359,93.56298962458669,21.66174118704039,24,65,50.0,0.0,50,0
2024-09-29 03:33:10+05:30,28.46349215030573,94.25185016027316,26.126017300879504,24,65,50.0,0.0,90,0
2024-09-29 03:38:10+05:30,26.90168308627746,96.41544446732054,24.611667697314527,24,65,90.0,0.0,70,0
2024-09-29 03:43:10+05:30,28.12673517373566,84.43186703310447,26.271971160756845,24,65,70.0,0.0,90,0
2024-09-29 03:48:10+05:30,27.037985888663492,92.89177126735918,24.62123835432061,24,65,90.0,0.0,70,0
2024-09-29 03:53:10+05:30,27.973624486608994,91.90630405634208,26.471591849813144,24,65,70.0,0.0,70,0
2024-09-29 03:58:10+05:30,26.613475379252304,89.20343123629694,23.699760094616156,24,65,70.0,0.0,70,0
2024-09-29 04:03:10+05:30,23.891933034102333,88.56708459013767,21.45864700932849,24,65,70.0,0.0,30,0
2024-09-29 04:08:10+05:30,27.766383158914174,91.33816024375737,26.158370013511057,24,65,30.0,0.0,70,0
2024-09-29 04:13:10+05:30,26.74822101796404,93.60990898702917,24.041858409786176,24,65,70.0,0.0,70,0
2024-09-29 04:18:10+05:30,26.48299496140338,99.03153664701732,24.13866475396853,24,65,70.0,0.0,70,0
2024-09-29 04:23:10+05:30,24.722093228428736,91.03988415905467,22.12595625786318,24,65,70.0,0.0,50,0
2024-09-29 04:28:10+05:30,25.92655827289718,95.84101227859705,23.815254721487126,24,65,50.0,0.0,50,0
2024-09-29 04:33:10+05:30,25.709974827501828,91.48749117480735,23.176165184022228,24,65,50.0,0.0,50,0
2024-09-29 04:38:10+05:30,24.589789925054873,96.97428077816461,23.00643237784292,24,65,50.0,0.0,50,0
2024-09-29 04:43:10+05:30,27.046260394168236,92.13032856541345,24.543289599660888,24,65,50.0,0.0,70,0
2024-09-29 04:48:10+05:30,24.4413520196111,94.82160500225505,21.64398457010757,24,65,70.0,0.0,50,0
2024-09-29 04:53:10+05:30,25.364907827358174,91.93016121850273,22.554653667687642,24,65,50.0,0.0,50,0
2024-09-29 04:58:10+05:30,25.978163651098487,93.46899782319775,23.24397580804986,24,65,50.0,0.0,50,0
2024-09-29 05:03:10+05:30,27.94999938894605,95.90467501991837,26.381614951170654,24,65,50.0,0.0,70,0
2024-09-29 05:08:10+05:30,27.635998492045132,94.6218183503172,25.69617495736031,24,65,70.0,0.0,70,0
2024-09-29 05:13:10+05:30,26.5285748827454,94.76677506943625,24.964828048740998,24,65,70.0,0.0,70,0
2024-09-29 05:18:10+05:30,27.896628034168607,93.51587103833077,26.32686312854725,24,65,70.0,0.0,70,0
2024-09-29 05:23:10+05:30,29.029586740892412,92.87222747241695,26.2893843780941,24,65,70.0,0.0,90,0
2024-09-29 05:28:10+05:30,27.152435603478928,99.19187766772627,24.432153512679967,24,65,90.0,0.0,70,0
